"catmat","item_tratado","outcome","doador_catmat","descricao_doador","omega"
445484,"Água mineral sem gás descartável","n_fornecedores","463938","CONDIMENTO, TIPO: ALHO , APRESENTAÇÃO: NATURAL , ADICIONAL: CABEÇA ",0.0258203372702847
445484,"Água mineral sem gás descartável","n_fornecedores","217784","REFRIGERANTE, MATERIAL: ÁGUA GASOSA/XAROPE , SABOR: COLA ",0.0255286118507294
445484,"Água mineral sem gás descartável","n_fornecedores","447720","EMBUTIDO, TIPO: SALSICHA HOT DOG , TIPO PREPARAÇÃO: COZIDA , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.0253628764996096
445484,"Água mineral sem gás descartável","n_fornecedores","463778","LEGUME IN NATURA, TIPO: CHUCHU VERDE ",0.0233683945111943
445484,"Água mineral sem gás descartável","n_fornecedores","217785","REFRIGERANTE, MATERIAL: ÁGUA GASOSA/XAROPE , SABOR: GUARANÁ ",0.0225744818557311
445484,"Água mineral sem gás descartável","n_fornecedores","446633","QUEIJO, ORIGEM: DE VACA , VARIEDADE: MUÇARELA , APRESENTAÇÃO: PEÇA ",0.0225164085263065
445484,"Água mineral sem gás descartável","n_fornecedores","217781","REFRIGERANTE, MATERIAL: ÁGUA GASOSA/XAROPE , SABOR: LARANJA ",0.0224021340497731
445484,"Água mineral sem gás descartável","n_fornecedores","463692","ÓLEO VEGETAL COMESTÍVEL, TIPO: PURO , ESPÉCIE VEGETAL: SOJA , TIPO QUALIDADE: TIPO 1 ",0.0219381568589013
445484,"Água mineral sem gás descartável","n_fornecedores","460380","PÃO, BASE: DE FARINHA DE TRIGO REFINADA , TIPO: TIPO FRANÇÊS/BRANCO/DE SAL ",0.0203790265223563
445484,"Água mineral sem gás descartável","n_fornecedores","464401","FRUTA, TIPO: MAÇÃ FUJI , APRESENTAÇÃO: NATURAL ",0.0202227903525145
445484,"Água mineral sem gás descartável","n_fornecedores","446706","IOGURTE NATURAL, TEOR GORDURA: INTEGRAL , SABOR: SORTIDOS , COMPONENTES: COM POLPA OU PEDAÇOS DE FRUTA ",0.0198422465734465
445484,"Água mineral sem gás descartável","n_fornecedores","459670","MASSA DE TOMATE, TIPO: EXTRATO CONCENTRADO , COMPOSIÇÃO: TRADICIONAL , APRESENTAÇÃO: CREME ",0.0197898164392846
445484,"Água mineral sem gás descartável","n_fornecedores","463707","BATATA PROCESSADA, ESPÉCIE: INGLESA , TIPO FORMATO: PALHA , TIPO: FRITA , APRESENTAÇÃO: PRONTO PARA CONSUMO ",0.0192961600328438
445484,"Água mineral sem gás descartável","n_fornecedores","463754","LEGUME IN NATURA, TIPO: BATATA INGLESA ",0.0184815071625169
445484,"Água mineral sem gás descartável","n_fornecedores","463831","VERDURA IN NATURA, TIPO: COUVE-FLOR ",0.0184442461494681
445484,"Água mineral sem gás descartável","n_fornecedores","463832","VERDURA IN NATURA, TIPO: ALFACE CRESPA ",0.0182694880047735
445484,"Água mineral sem gás descartável","n_fornecedores","463770","LEGUME IN NATURA, TIPO: CENOURA ",0.0179832376694444
445484,"Água mineral sem gás descartável","n_fornecedores","463830","VERDURA IN NATURA, TIPO: ALFACE AMERICANA ",0.0179707965226848
445484,"Água mineral sem gás descartável","n_fornecedores","464883","FRUTA, TIPO 1: UVA PASSA , APRESENTAÇÃO: DESIDRATADA / SECA , ADICIONAL: PRETA ",0.0175793455208182
445484,"Água mineral sem gás descartável","n_fornecedores","459586","FERMENTO, TIPO: QUÍMICO , APRESENTAÇÃO: PÓ ",0.0173366672491689
445484,"Água mineral sem gás descartável","n_fornecedores","447702","EMBUTIDO, TIPO: LINGUIÇA CALABRESA , TAMANHO: GROSSA , TIPO PREPARAÇÃO: DEFUMADA , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.0171913436751983
445484,"Água mineral sem gás descartável","n_fornecedores","460501","AVEIA BENEFICIADA, CLASSE: BRANCA , APRESENTAÇÃO: EM FLOCOS FINOS , PRESENÇA DE GLÚTEN: CONTÉM GLÚTEN ",0.0169090379783578
445484,"Água mineral sem gás descartável","n_fornecedores","464552","LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 ",0.0168872595022599
445484,"Água mineral sem gás descartável","n_fornecedores","463767","LEGUME IN NATURA, TIPO: BETERRABA ",0.0167091766460966
445484,"Água mineral sem gás descartável","n_fornecedores","464406","FRUTA, TIPO: MANGA TOMMY , APRESENTAÇÃO: NATURAL ",0.0157129181429762
445484,"Água mineral sem gás descartável","n_fornecedores","463818","VERDURA IN NATURA, TIPO: ACELGA ",0.0156257688386602
445484,"Água mineral sem gás descartável","n_fornecedores","463839","VERDURA IN NATURA, TIPO: REPOLHO BRANCO / VERDE ",0.0155858223267145
445484,"Água mineral sem gás descartável","n_fornecedores","464404","FRUTA, TIPO: MAMÃO PAPAIA / MAMÃO AMAZÔNIA , APRESENTAÇÃO: NATURAL ",0.015267390618062
445484,"Água mineral sem gás descartável","n_fornecedores","463795","LEGUME IN NATURA, TIPO: MANDIOCA / AIPIM ",0.0151754191477871
445484,"Água mineral sem gás descartável","n_fornecedores","459663","MOLHO DE MESA, TIPO: CATCHUP , COMPOSIÇÃO: TRADICIONAL , APRESENTAÇÃO: CREME ",0.0148380690454382
445484,"Água mineral sem gás descartável","n_fornecedores","464398","FRUTA, TIPO: LIMÃO TAITI , APRESENTAÇÃO: NATURAL ",0.0147613853171262
445484,"Água mineral sem gás descartável","n_fornecedores","464014","LEITE CONDENSADO, TIPO: INTEGRAL , INGREDIENTE BÁSICO: LEITE IN NATURA ",0.0146868538209291
445484,"Água mineral sem gás descartável","n_fornecedores","445479","ÁGUA MINERAL NATURAL, TIPO: COM GÁS , MATERIAL EMBALAGEM: PLÁSTICO , TIPO EMBALAGEM: DESCARTÁVEL ",0.0144275206355669
445484,"Água mineral sem gás descartável","n_fornecedores","463809","LEGUME IN NATURA, TIPO: PIMENTÃO VERDE ",0.0143433767276112
445484,"Água mineral sem gás descartável","n_fornecedores","465332","FARINHA DE TRIGO, GRUPO: INDUSTRIAL , TIPO: TIPO 1, ESPECIAL , INGREDIENTE ADICIONAL: SEM FERMENTO ",0.0142269160918887
445484,"Água mineral sem gás descartável","n_fornecedores","447705","EMBUTIDO, TIPO: LINGUIÇA TOSCANA , TAMANHO: GROSSA , TIPO PREPARAÇÃO: FRESCA , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.0141389951648815
445484,"Água mineral sem gás descartável","n_fornecedores","447072","QUEIJO, ORIGEM: DE VACA , VARIEDADE: COALHO , TIPO: FRESCO , APRESENTAÇÃO: PEÇA ",0.0138387372390209
445484,"Água mineral sem gás descartável","n_fornecedores","449182","EMBUTIDO, TIPO: LINGUIÇA PAIO , TIPO PREPARAÇÃO: DEFUMADA , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.0132295337355311
445484,"Água mineral sem gás descartável","n_fornecedores","462823","LEGUME EM CONSERVA, TIPO: ERVILHA ",0.0131198680976295
445484,"Água mineral sem gás descartável","n_fornecedores","464328","FRUTA, TIPO: MORANGO , APRESENTAÇÃO: NATURAL ",0.0122211759893952
445484,"Água mineral sem gás descartável","n_fornecedores","446618","OVO, ORIGEM: GALINHA , GRUPO: BRANCO , CLASSE: A , TIPO: GRANDE ",0.0120882174188003
445484,"Água mineral sem gás descartável","n_fornecedores","463872","CONDIMENTO, TIPO: CANELA , APRESENTAÇÃO: PÓ ",0.0115331032659348
445484,"Água mineral sem gás descartável","n_fornecedores","464438","FRUTA, TIPO: UVA ITÁLIA , APRESENTAÇÃO: NATURAL ",0.0114815327804625
445484,"Água mineral sem gás descartável","n_fornecedores","446639","QUEIJO, ORIGEM: DE VACA , VARIEDADE: PRATO , APRESENTAÇÃO: PEÇA ",0.0114060808157837
445484,"Água mineral sem gás descartável","n_fornecedores","463556","ACHOCOLATADO, APRESENTAÇÃO: PÓ , SABOR: TRADICIONAL , CARACTERÍSTICA ADICIONAL: ENRIQUECIDO COM VITAMINAS ",0.0113552807772237
445484,"Água mineral sem gás descartável","n_fornecedores","463748","LEGUME IN NATURA, TIPO: ABÓBORA CABOTIÁ / JAPONESA ",0.0106819038734049
445484,"Água mineral sem gás descartável","n_fornecedores","463916","CONDIMENTO, TIPO: ORÉGANO , APRESENTAÇÃO: DESIDRATADO ",0.0100997167801646
445484,"Água mineral sem gás descartável","n_fornecedores","462824","LEGUME EM CONSERVA, TIPO: MILHO VERDE ",0.00996477140057934
445484,"Água mineral sem gás descartável","n_fornecedores","463930","CONDIMENTO, TIPO: SALSA , APRESENTAÇÃO: NATURAL ",0.00967869404212617
445484,"Água mineral sem gás descartável","n_fornecedores","459077","AMIDO, BASE: DE MILHO ",0.00940623327484384
445484,"Água mineral sem gás descartável","n_fornecedores","463792","LEGUME IN NATURA, TIPO: QUIABO ",0.00916829086014292
445484,"Água mineral sem gás descartável","n_fornecedores","463699","GORDURA VEGETAL, TIPO: MARGARINA , SUBTIPO: CREMOSA , COMPOSIÇÃO BÁSICA: MÍNIMO DE 80% DE GORDURA , SABOR: COM SAL ",0.00892859519411347
445484,"Água mineral sem gás descartável","n_fornecedores","463837","VERDURA IN NATURA, TIPO: BRÓCOLIS COMUM ",0.0088960589857677
445484,"Água mineral sem gás descartável","n_fornecedores","460263","FARINHA DE TRIGO, GRUPO: DOMÉSTICO , TIPO: TIPO 1, ESPECIAL , INGREDIENTE ADICIONAL: FORTIFICADA COM FERRO E ÁCIDO FÓLICO ",0.0085363687999555
445484,"Água mineral sem gás descartável","n_fornecedores","458904","ARROZ BENEFICIADO, TIPO: AGULHINHA/BRANCO , SUBGRUPO: POLIDO , CLASSE: LONGO FINO , QUALIDADE: TIPO 1 ",0.00845718049505827
445484,"Água mineral sem gás descartável","n_fornecedores","463780","LEGUME IN NATURA, TIPO: CEBOLA ROXA ",0.00835296657980232
445484,"Água mineral sem gás descartável","n_fornecedores","463836","VERDURA IN NATURA, TIPO: ALFACE ROXA ",0.00774389892726992
445484,"Água mineral sem gás descartável","n_fornecedores","464400","FRUTA, TIPO: MAÇÃ GALA , APRESENTAÇÃO: NATURAL ",0.00763901332171267
445484,"Água mineral sem gás descartável","n_fornecedores","463937","CONDIMENTO, TIPO: URUCUM , APRESENTAÇÃO: PÓ ",0.00700012022792399
445484,"Água mineral sem gás descartável","n_fornecedores","463826","VERDURA IN NATURA, TIPO: RÚCULA ",0.00685846582254096
445484,"Água mineral sem gás descartável","n_fornecedores","464393","FRUTA, TIPO: LARANJA PERA , APRESENTAÇÃO: NATURAL ",0.00646007773091037
445484,"Água mineral sem gás descartável","n_fornecedores","463802","LEGUME IN NATURA, TIPO: PIMENTÃO AMARELO ",0.00636961738027244
445484,"Água mineral sem gás descartável","n_fornecedores","463876","CONDIMENTO, TIPO: COENTRO , APRESENTAÇÃO: NATURAL ",0.00628020790109446
445484,"Água mineral sem gás descartável","n_fornecedores","464405","FRUTA, TIPO: MAMÃO FORMOSA , APRESENTAÇÃO: NATURAL ",0.00619714064633798
445484,"Água mineral sem gás descartável","n_fornecedores","463808","LEGUME IN NATURA, TIPO: PIMENTÃO VERMELHO ",0.00615972097714606
445484,"Água mineral sem gás descartável","n_fornecedores","464415","FRUTA, TIPO: MARACUJÁ AZEDO / MARACUJÁ AMARELO , APRESENTAÇÃO: NATURAL ",0.00552109840187447
445484,"Água mineral sem gás descartável","n_fornecedores","463746","LEGUME IN NATURA, TIPO: ABÓBORA MORANGA ",0.00520170663330063
445484,"Água mineral sem gás descartável","n_fornecedores","463764","LEGUME IN NATURA, TIPO: BERINJELA ",0.00510506217193954
445484,"Água mineral sem gás descartável","n_fornecedores","464422","FRUTA, TIPO: MELÃO AMARELO , APRESENTAÇÃO: NATURAL ",0.00505199414596585
445484,"Água mineral sem gás descartável","n_fornecedores","463749","LEGUME IN NATURA, TIPO: ABOBRINHA ITALIANA ",0.00503931194299232
445484,"Água mineral sem gás descartável","n_fornecedores","463829","VERDURA IN NATURA, TIPO: REPOLHO ROXO ",0.00471690678597747
445484,"Água mineral sem gás descartável","n_fornecedores","447666","CARNE DEFUMADA, TIPO CORTE: TOUCINHO (BACON) , TIPO ANIMAL: SUÍNA , APRESENTAÇÃO: EM MANTAS , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.00445572768342811
445484,"Água mineral sem gás descartável","n_fornecedores","463789","LEGUME IN NATURA, TIPO: INHAME ",0.00422721739949095
445484,"Água mineral sem gás descartável","n_fornecedores","464449","FRUTA, TIPO: BANANA PRATA / BANANA BRANCA , APRESENTAÇÃO: NATURAL , ADICIONAL: ORGÂNICA ",0.0038940229988877
445484,"Água mineral sem gás descartável","n_fornecedores","463904","CONDIMENTO, TIPO: LOURO , APRESENTAÇÃO: FOLHA ",0.00383334251990004
445484,"Água mineral sem gás descartável","n_fornecedores","463923","CONDIMENTO, TIPO: PIMENTA DE CHEIRO , APRESENTAÇÃO: NATURAL ",0.00350372206872132
445484,"Água mineral sem gás descartável","n_fornecedores","463822","VERDURA IN NATURA, TIPO: COUVE ",0.00322377908297298
445484,"Água mineral sem gás descartável","n_fornecedores","463806","LEGUME IN NATURA, TIPO: TOMATE SALADA ",0.00314116840198411
445484,"Água mineral sem gás descartável","n_fornecedores","463878","CONDIMENTO, TIPO: CEBOLINHA , APRESENTAÇÃO: NATURAL ",0.0026816718999819
445484,"Água mineral sem gás descartável","n_fornecedores","446019","LEITE EM PÓ, ORIGEM: DE VACA , TEOR GORDURA: INTEGRAL , SOLUBILIDADE: INSTANTÂNEO ",0.00145587788719643
445484,"Água mineral sem gás descartável","n_fornecedores","463803","LEGUME IN NATURA, TIPO: TOMATE CEREJA ",0.00129358519234021
445484,"Água mineral sem gás descartável","n_fornecedores","464380","FRUTA, TIPO: BANANA NANICA / BANANA D'ÁGUA , APRESENTAÇÃO: NATURAL ",0.00109966798967673
445484,"Água mineral sem gás descartável","n_fornecedores","463781","LEGUME IN NATURA, TIPO: CEBOLA BRANCA ",0.000951094555333767
445484,"Água mineral sem gás descartável","n_fornecedores","463805","LEGUME IN NATURA, TIPO: TOMATE ITALIANO ",0.000672062998623428
445484,"Água mineral sem gás descartável","n_fornecedores","464553","LEGUMINOSA, VARIEDADE: FEIJÃO CARIOCA , TIPO: TIPO 1 ",0.000184422597057815
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","339479","TEMPERO, TIPO: CALDO , APRESENTAÇÃO: PÓ , APLICAÇÃO: USO CULINÁRIO , SABOR: CARNE ",0.0369419283138631
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","235092","BISCOITO, APRESENTAÇÃO: QUADRADO , CLASSIFICAÇÃO: SALGADO , TIPO: CREAM CRACKER ",0.0332483241637823
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","447702","EMBUTIDO, TIPO: LINGUIÇA CALABRESA , TAMANHO: GROSSA , TIPO PREPARAÇÃO: DEFUMADA , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.0309987646688763
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","461710","MOLHO DE MESA, TIPO: BARBECUE , COMPOSIÇÃO: TRADICIONAL , APRESENTAÇÃO: LÍQUIDO ",0.0301539040755322
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","459586","FERMENTO, TIPO: QUÍMICO , APRESENTAÇÃO: PÓ ",0.0299348346836822
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","446397","MANTEIGA, TIPO: EXTRA , COMPOSIÇÃO: COM SAL , TRATAMENTO: MATURADA ",0.0297188517406592
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","339478","TEMPERO, TIPO: CALDO , APRESENTAÇÃO: PÓ , APLICAÇÃO: USO CULINÁRIO , SABOR: GALINHA ",0.0290158721188591
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462679","DOCE NÃO CONFEITADO, TIPO: MASSA , SABOR: GOIABA ",0.0267006414047125
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","305351","REFRIGERANTE, MATERIAL: ÁGUA GASOSA/XAROPE , SABOR: VARIADO ",0.0266934679897605
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","460486","LEGUME EM CONSERVA, TIPO: PALMITO , APRESENTAÇÃO: INTEIRO ",0.0258973145894566
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","466788","LEGUME EM CONSERVA, TIPO: ALCAPARRA ",0.024903943601061
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","481109","VERDURA IN NATURA*, TIPO: COUVE , ESPÉCIE: COMUM/MANTEIGA , CARACTERÍSTICAS ADICIONAIS: 1ª QUALIDADE/FOLHA VERDE VIVO/SEM FUNGOS. ",0.0245668134143352
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","459663","MOLHO DE MESA, TIPO: CATCHUP , COMPOSIÇÃO: TRADICIONAL , APRESENTAÇÃO: CREME ",0.0241268767806108
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","373255","REQUEIJÃO, INGREDIENTES: QUEIJO CREMOSO , TIPO: CATUPIRY , CONSERVAÇÃO: 1 A 10 °C",0.0240010819789227
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463920","CONDIMENTO, TIPO: PIMENTA DO REINO , APRESENTAÇÃO: MOÍDO ",0.0237306593948578
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462666","DOCE NÃO CONFEITADO, TIPO: MASSA , SABOR: BANANA ",0.0222324559357391
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462729","GELATINA ALIMENTÍCIA, APRESENTAÇÃO: PÓ , SABOR: VARIADO , ORIGEM: ANIMAL ",0.0217677363122758
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","459653","MOLHO DE MESA, TIPO: SHOYU , COMPOSIÇÃO: TRADICIONAL , APRESENTAÇÃO: LÍQUIDO ",0.0214799063934178
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","396125","SUCO, APRESENTAÇÃO: PÓ , SABOR: VARIADO , TIPO: ARTIFICIAL ",0.0213418672307292
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","459639","LEGUME EM CONSERVA, TIPO: AZEITONA VERDE , TAMANHO: GRANDE , APRESENTAÇÃO: SEM CAROÇO ",0.0205493431317286
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462670","DOCE NÃO CONFEITADO, TIPO: EM CALDA , SABOR: CEREJA ",0.0197049424063296
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","467430","MOLHO DE MESA, TIPO: SALADA , COMPOSIÇÃO: COM SABOR , APRESENTAÇÃO: LÍQUIDO ",0.0182856649243862
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","217784","REFRIGERANTE, MATERIAL: ÁGUA GASOSA/XAROPE , SABOR: COLA ",0.017804382540844
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","459655","MOLHO DE MESA, TIPO: INGLÊS , COMPOSIÇÃO: TRADICIONAL , APRESENTAÇÃO: LÍQUIDO ",0.0170248532500771
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463857","CONDIMENTO, TIPO: AÇAFRÃO , APRESENTAÇÃO: PÓ ",0.0167385074832639
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","233886","CHÁ ALIMENTAÇÃO, TIPO: CHÁ MATE , USO: ALIMENTÍCIO ",0.0164728220794607
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","464011","LEITE CÔCO, TIPO: INTEGRAL , PRAZO VALIDADE MÍNIMO: 12 MESES ",0.0160737289711672
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462689","GELÉIA, TIPO: FRUTAS , SABOR: VARIADO ",0.0154599924534868
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","446536","CREME DE LEITE, TEOR GORDURA: ACIMA DE 40% DE GORDURA , PROCESSAMENTO: PASTEURIZADO , CARACTERÍSTICAS ADICIONAIS: CREME TIPO NATA ",0.0152930869855332
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463556","ACHOCOLATADO, APRESENTAÇÃO: PÓ , SABOR: TRADICIONAL , CARACTERÍSTICA ADICIONAL: ENRIQUECIDO COM VITAMINAS ",0.0147854064264057
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462772","SORVETE, TIPO: SORVETE - BASE LEITE , SABOR: VARIADO , FORMA APRESENTAÇÃO: MASSA / CREMOSO ",0.0147339274332432
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","446706","IOGURTE NATURAL, TEOR GORDURA: INTEGRAL , SABOR: SORTIDOS , COMPONENTES: COM POLPA OU PEDAÇOS DE FRUTA ",0.01450168023087
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462695","GELÉIA, TIPO: FRUTAS , SABOR: MORANGO , PRAZO VALIDADE MÍNIMO: 12 MESES ",0.0140415410192505
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462825","LEGUME EM CONSERVA, TIPO: SELETA ",0.0139110954184516
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463707","BATATA PROCESSADA, ESPÉCIE: INGLESA , TIPO FORMATO: PALHA , TIPO: FRITA , APRESENTAÇÃO: PRONTO PARA CONSUMO ",0.0136555832859174
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","459638","LEGUME EM CONSERVA, TIPO: AZEITONA VERDE , TAMANHO: MÉDIA , APRESENTAÇÃO: SEM CAROÇO ",0.0136144215189002
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463930","CONDIMENTO, TIPO: SALSA , APRESENTAÇÃO: NATURAL ",0.0131926027201546
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","442810","SUCO, APRESENTAÇÃO: LÍQUIDO , SABOR: UVA , TIPO: INTEGRAL , CARACTERÍSTICAS ADICIONAIS: CONCENTRADO E SEM ADIÇÃO DE AÇÚCAR , VALIDADE: 5 MESES",0.0127467429129076
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","447720","EMBUTIDO, TIPO: SALSICHA HOT DOG , TIPO PREPARAÇÃO: COZIDA , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.0122350453993583
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","241571","TEMPERO, APRESENTAÇÃO: TABLETE , APLICAÇÃO: USO CULINÁRIO , SABOR: GALINHA ",0.0122265602134589
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462101","CONDIMENTO*, MATÉRIA-PRIMA: TOMATE SECO , ASPECTO FÍSICO: DESIDRATADA , APLICAÇÃO: ALIMENTAÇÃO , CARACTERÍSTICAS ADICIONAIS: ÓLEO DE MILHO, AZEITE DE OLIVA, SAL, AÇÚCAR E  ES- ",0.0108986627691239
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","233873","TEMPERO, TIPO: COMPLETO SEM PIMENTA , APRESENTAÇÃO: PASTA , APLICAÇÃO: USO CULINÁRIO ",0.0108371597788653
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","446704","IOGURTE NATURAL, TEOR GORDURA: INTEGRAL , SABOR: COM SABOR , COMPONENTES: COM POLPA OU PEDAÇOS DE FRUTA ",0.0108092031176937
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463699","GORDURA VEGETAL, TIPO: MARGARINA , SUBTIPO: CREMOSA , COMPOSIÇÃO BÁSICA: MÍNIMO DE 80% DE GORDURA , SABOR: COM SAL ",0.0107244156575993
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","407523","ADOÇANTE, ASPECTO FÍSICO: LíQUIDO TRANSPARENTE , INGREDIENTES: SUCRALOSE , PRAZO VALIDADE: 1 ANOS, TIPO: DIETÉTICO , CARACTERÍSTICAS ADICIONAIS: BICO DOSADOR ",0.0105012964191689
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","269172","TEMPERO, TIPO: ALHO E SAL , APRESENTAÇÃO: PASTA , APLICAÇÃO: USO CULINÁRIO ",0.00985984909942222
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462823","LEGUME EM CONSERVA, TIPO: ERVILHA ",0.00979798552395077
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","459672","MASSA DE TOMATE, TIPO: MOLHO PRONTO , COMPOSIÇÃO: TRADICIONAL , APRESENTAÇÃO: LÍQUIDO ",0.00951916926880955
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463826","VERDURA IN NATURA, TIPO: RÚCULA ",0.00907239969123179
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","447747","CARNE PROCESSADA, VARIEDADE: HAMBURGUER , TIPO: BOVINO , SABOR: TEMPERADO , ESTADO DE CONSERVAÇÃO: CONGELADO(A) ",0.00858511902724639
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","461092","SAL, TIPO: REFINADO , APLICAÇÃO: ALIMENTÍCIA , TEOR MÁXIMO SÓDIO: 390 MG/G, ADITIVOS: IODATO DE POTASSIO E ANTIUMECTANTE FERROCIANETO DE ",0.00794479985906398
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","459670","MASSA DE TOMATE, TIPO: EXTRATO CONCENTRADO , COMPOSIÇÃO: TRADICIONAL , APRESENTAÇÃO: CREME ",0.00692679708063271
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","460401","PÃO, BASE: DE FARINHA DE TRIGO REFINADA , TIPO: DE FORMA , TIPO ADICIONAL: TRADICIONAL , APRESENTAÇÃO: FATIADO , TIPO EMBALAGEM: EMBALAGEM INDIVIDUAL ",0.00683206987762061
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","471259","CHOCOLATE, TIPO: PRETO , APRESENTAÇÃO: GRANULADO , SABOR: TRADICIONAL ",0.00611640966134608
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","459077","AMIDO, BASE: DE MILHO ",0.00583431247371616
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463547","CHOCOLATE, TIPO: PRETO , APRESENTAÇÃO: PÓ , SABOR: TRADICIONAL , CARACTERÍSTICA ADICIONAL: 50 % CACAU ",0.00525755846025789
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","464014","LEITE CONDENSADO, TIPO: INTEGRAL , INGREDIENTE BÁSICO: LEITE IN NATURA ",0.00512194876142257
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","446384","MANTEIGA, TIPO: EXTRA , COMPOSIÇÃO: COM SAL ",0.00499887065151689
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","446393","MANTEIGA, TIPO: PRIMEIRA QUALIDADE , COMPOSIÇÃO: COM SAL ",0.00439586237043597
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","446019","LEITE EM PÓ, ORIGEM: DE VACA , TEOR GORDURA: INTEGRAL , SOLUBILIDADE: INSTANTÂNEO ",0.0042180464885464
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463872","CONDIMENTO, TIPO: CANELA , APRESENTAÇÃO: PÓ ",0.00278886779348876
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","462684","DOCE NÃO CONFEITADO, TIPO: EM CALDA , SABOR: PÊSSEGO ",0.00270495028825215
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463937","CONDIMENTO, TIPO: URUCUM , APRESENTAÇÃO: PÓ ",0.00175649170470132
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463912","CONDIMENTO, TIPO: NOZ MOSCADA , APRESENTAÇÃO: PÓ ",0.00161633391692391
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","463916","CONDIMENTO, TIPO: ORÉGANO , APRESENTAÇÃO: DESIDRATADO ",0.00140073929132386
445484,"Água mineral sem gás descartável","n_combinacoes_unidade","241553","MOLHO PIMENTA, COMPOSIÇÃO: ÁGUA/PIMENTA VERMELHA MOÍDA/VINAGRE DE ÁLCOOL/SAL , APLICAÇÃO: ALIMENTOS , TIPO USO: CULINÁRIA EM GERAL ",0.000679198281733472
