"catmat","item_tratado","outcome","doador_catmat","descricao_doador","omega"
606522,"Café torrado moído torra escura","median_preco","447470","CARNE BOVINA IN NATURA, TIPO CORTE: MAMINHA DA ALCATRA , APRESENTAÇÃO: PEÇA INTEIRA , ESTADO DE CONSERVAÇÃO: CONGELADO(A) ",0.0563594004834376
606522,"Café torrado moído torra escura","median_preco","447748","CARNE PROCESSADA, VARIEDADE: HAMBURGUER , TIPO: FRANGO , SABOR: TEMPERADO , ESTADO DE CONSERVAÇÃO: CONGELADO(A) ",0.0155842907353453
606522,"Café torrado moído torra escura","median_preco","459645","LEGUME EM CONSERVA, TIPO: AZEITONA PRETA , TAMANHO: GRANDE , APRESENTAÇÃO: SEM CAROÇO ",0.0124953123294625
606522,"Café torrado moído torra escura","median_preco","463856","CONDIMENTO, TIPO: ALECRIM , APRESENTAÇÃO: DESIDRATADO ",0.011045873155555
606523,"Café torrado moído torra média","n_fornecedores","463692","ÓLEO VEGETAL COMESTÍVEL, TIPO: PURO , ESPÉCIE VEGETAL: SOJA , TIPO QUALIDADE: TIPO 1 ",0.346717631021256
606523,"Café torrado moído torra média","n_fornecedores","463778","LEGUME IN NATURA, TIPO: CHUCHU VERDE ",0.18424646025756
606523,"Café torrado moído torra média","n_fornecedores","463781","LEGUME IN NATURA, TIPO: CEBOLA BRANCA ",0.144600804340023
606523,"Café torrado moído torra média","n_fornecedores","459670","MASSA DE TOMATE, TIPO: EXTRATO CONCENTRADO , COMPOSIÇÃO: TRADICIONAL , APRESENTAÇÃO: CREME ",0.132986929902941
606523,"Café torrado moído torra média","n_fornecedores","463789","LEGUME IN NATURA, TIPO: INHAME ",0.0748767614402858
606523,"Café torrado moído torra média","n_fornecedores","463795","LEGUME IN NATURA, TIPO: MANDIOCA / AIPIM ",0.0640008470758212
606523,"Café torrado moído torra média","n_fornecedores","464398","FRUTA, TIPO: LIMÃO TAITI , APRESENTAÇÃO: NATURAL ",0.0520701528390164
606523,"Café torrado moído torra média","n_fornecedores","464381","FRUTA, TIPO: BANANA PRATA / BANANA BRANCA , APRESENTAÇÃO: NATURAL ",0.000500413123095244
606523,"Café torrado moído torra média","n_combinacoes_unidade","291893","SAL, TIPO: REFINADO , APLICAÇÃO: ALIMENTÍCIA , CARACTERÍSTICAS ADICIONAIS: TEOR MÍNIMO CLORETO DE SÓDIO 98,5% ",0.219108003572125
606523,"Café torrado moído torra média","n_combinacoes_unidade","464014","LEITE CONDENSADO, TIPO: INTEGRAL , INGREDIENTE BÁSICO: LEITE IN NATURA ",0.209600325879631
606523,"Café torrado moído torra média","n_combinacoes_unidade","465332","FARINHA DE TRIGO, GRUPO: INDUSTRIAL , TIPO: TIPO 1, ESPECIAL , INGREDIENTE ADICIONAL: SEM FERMENTO ",0.171215298861413
606523,"Café torrado moído torra média","n_combinacoes_unidade","305351","REFRIGERANTE, MATERIAL: ÁGUA GASOSA/XAROPE , SABOR: VARIADO ",0.117786967467148
606523,"Café torrado moído torra média","n_combinacoes_unidade","305354","BEBIDA LÁCTEA, SABOR: VARIADO , APRESENTAÇÃO: EMBALAGEM TETRAPACK ",0.101195073469812
606523,"Café torrado moído torra média","n_combinacoes_unidade","460401","PÃO, BASE: DE FARINHA DE TRIGO REFINADA , TIPO: DE FORMA , TIPO ADICIONAL: TRADICIONAL , APRESENTAÇÃO: FATIADO , TIPO EMBALAGEM: EMBALAGEM INDIVIDUAL ",0.0771256556489067
606523,"Café torrado moído torra média","n_combinacoes_unidade","269172","TEMPERO, TIPO: ALHO E SAL , APRESENTAÇÃO: PASTA , APLICAÇÃO: USO CULINÁRIO ",0.0311659599136474
606523,"Café torrado moído torra média","n_combinacoes_unidade","316835","BISCOITO, APRESENTAÇÃO: SORTIDO , CLASSIFICAÇÃO: DOCE , TIPO: AMANTEIGADO , APLICAÇÃO: ALIMENTAÇÃO HUMANA ",0.0263119252135607
606523,"Café torrado moído torra média","n_combinacoes_unidade","445488","ÁGUA MINERAL NATURAL, TIPO: ESPECIAL COM GÁS , MATERIAL EMBALAGEM: PLÁSTICO , TIPO EMBALAGEM: DESCARTÁVEL ",0.017928996254744
606523,"Café torrado moído torra média","n_combinacoes_unidade","233873","TEMPERO, TIPO: COMPLETO SEM PIMENTA , APRESENTAÇÃO: PASTA , APLICAÇÃO: USO CULINÁRIO ",0.0148558158925178
606523,"Café torrado moído torra média","n_combinacoes_unidade","447747","CARNE PROCESSADA, VARIEDADE: HAMBURGUER , TIPO: BOVINO , SABOR: TEMPERADO , ESTADO DE CONSERVAÇÃO: CONGELADO(A) ",0.0137059778264944
606523,"Café torrado moído torra média","median_preco","447479","CARNE BOVINA IN NATURA, TIPO CORTE: MIOLO OU CORAÇÃO DA ALCATRA , APRESENTAÇÃO: PEÇA INTEIRA , ESTADO DE CONSERVAÇÃO: CONGELADO(A) ",0.332183357885033
606523,"Café torrado moído torra média","median_preco","447770","FRIOS, VARIEDADE: PRESUNTO DE PERNIL , TIPO PREPARAÇÃO: COZIDO , COMPOSIÇÃO: COM CAPA DE GORDURA , APRESENTAÇÃO: PEÇA INTEIRA , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.220404352422792
606523,"Café torrado moído torra média","median_preco","448999","PEIXE EM CONSERVA, VARIEDADE: ATUM , APRESENTAÇÃO: RALADO , MEIO DE COBERTURA: COM ÓLEO COMESTÍVEL ",0.139689329902421
606523,"Café torrado moído torra média","median_preco","459639","LEGUME EM CONSERVA, TIPO: AZEITONA VERDE , TAMANHO: GRANDE , APRESENTAÇÃO: SEM CAROÇO ",0.10300256862467
606523,"Café torrado moído torra média","median_preco","447774","FRIOS, VARIEDADE: PRESUNTO DE PERNIL , TIPO PREPARAÇÃO: COZIDO , COMPOSIÇÃO: SEM CAPA DE GORDURA , APRESENTAÇÃO: FATIADO , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.0734016436305065
606523,"Café torrado moído torra média","median_preco","446654","QUEIJO, ORIGEM: DE VACA , VARIEDADE: RICOTA , TIPO: FRESCO , APRESENTAÇÃO: PEÇA ",0.0573992647577069
606523,"Café torrado moído torra média","median_preco","463860","CONDIMENTO, TIPO: ALHO , APRESENTAÇÃO: GRANULADO ",0.0251405332928077
606523,"Café torrado moído torra média","median_preco","447446","CARNE BOVINA IN NATURA, TIPO CORTE: PATINHO , APRESENTAÇÃO: MOIDA , ESTADO DE CONSERVAÇÃO: CONGELADO(A) ",0.0236107729828852
606523,"Café torrado moído torra média","median_preco","446384","MANTEIGA, TIPO: EXTRA , COMPOSIÇÃO: COM SAL ",0.0109977632382283
606523,"Café torrado moído torra média","median_preco","447448","CARNE BOVINA IN NATURA, TIPO CORTE: PATINHO , APRESENTAÇÃO: PEÇA INTEIRA , ESTADO DE CONSERVAÇÃO: CONGELADO(A) ",0.00546219501217294
606523,"Café torrado moído torra média","median_preco","447470","CARNE BOVINA IN NATURA, TIPO CORTE: MAMINHA DA ALCATRA , APRESENTAÇÃO: PEÇA INTEIRA , ESTADO DE CONSERVAÇÃO: CONGELADO(A) ",0.00307279265122158
606523,"Café torrado moído torra média","median_preco","463904","CONDIMENTO, TIPO: LOURO , APRESENTAÇÃO: FOLHA ",0.0018988460117808
606523,"Café torrado moído torra média","median_preco","446633","QUEIJO, ORIGEM: DE VACA , VARIEDADE: MUÇARELA , APRESENTAÇÃO: PEÇA ",0.00165964325055857
606523,"Café torrado moído torra média","median_preco","316835","BISCOITO, APRESENTAÇÃO: SORTIDO , CLASSIFICAÇÃO: DOCE , TIPO: AMANTEIGADO , APLICAÇÃO: ALIMENTAÇÃO HUMANA ",0.00120186507209044
606523,"Café torrado moído torra média","median_preco","447792","FRIOS, VARIEDADE: PEITO DE PERU , TIPO PREPARAÇÃO: DEFUMADO , APRESENTAÇÃO: PEÇA INTEIRA , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.000875071265125844
606524,"Café torrado moído torra clara","n_fornecedores","445479","ÁGUA MINERAL NATURAL, TIPO: COM GÁS , MATERIAL EMBALAGEM: PLÁSTICO , TIPO EMBALAGEM: DESCARTÁVEL ",0.424141899957571
606524,"Café torrado moído torra clara","n_fornecedores","458908","ARROZ BENEFICIADO, TIPO: PARBOILIZADO , SUBGRUPO: POLIDO , CLASSE: LONGO FINO , QUALIDADE: TIPO 1 ",0.19961304884123
606524,"Café torrado moído torra clara","n_fornecedores","463789","LEGUME IN NATURA, TIPO: INHAME ",0.198228221202545
606524,"Café torrado moído torra clara","n_fornecedores","464436","FRUTA, TIPO: TANGERINA PONCAN , APRESENTAÇÃO: NATURAL ",0.144239908228127
606524,"Café torrado moído torra clara","n_fornecedores","461092","SAL, TIPO: REFINADO , APLICAÇÃO: ALIMENTÍCIA , TEOR MÁXIMO SÓDIO: 390 MG/G, ADITIVOS: IODATO DE POTASSIO E ANTIUMECTANTE FERROCIANETO DE ",0.0170186422622917
606524,"Café torrado moído torra clara","n_fornecedores","463699","GORDURA VEGETAL, TIPO: MARGARINA , SUBTIPO: CREMOSA , COMPOSIÇÃO BÁSICA: MÍNIMO DE 80% DE GORDURA , SABOR: COM SAL ",0.0167582795082349
606524,"Café torrado moído torra clara","n_combinacoes_unidade","436134","ADOÇANTE, ASPECTO FÍSICO: LÍQUIDO , INGREDIENTES: SUCRALOSE, ACESULFAME DE POTáSSIO, BENZOATO DE SÓD , TIPO: DIETÉTICO , CARACTERÍSTICAS ADICIONAIS: ACIDULANTE áCIDO CíTRICO,CITRATO DE SÓDIO ",0.372952330493991
606524,"Café torrado moído torra clara","n_combinacoes_unidade","445479","ÁGUA MINERAL NATURAL, TIPO: COM GÁS , MATERIAL EMBALAGEM: PLÁSTICO , TIPO EMBALAGEM: DESCARTÁVEL ",0.140571772572971
606524,"Café torrado moído torra clara","n_combinacoes_unidade","235092","BISCOITO, APRESENTAÇÃO: QUADRADO , CLASSIFICAÇÃO: SALGADO , TIPO: CREAM CRACKER ",0.138999547465602
606524,"Café torrado moído torra clara","n_combinacoes_unidade","459655","MOLHO DE MESA, TIPO: INGLÊS , COMPOSIÇÃO: TRADICIONAL , APRESENTAÇÃO: LÍQUIDO ",0.135056712911416
606524,"Café torrado moído torra clara","n_combinacoes_unidade","339478","TEMPERO, TIPO: CALDO , APRESENTAÇÃO: PÓ , APLICAÇÃO: USO CULINÁRIO , SABOR: GALINHA ",0.0598837889267013
606524,"Café torrado moído torra clara","n_combinacoes_unidade","305351","REFRIGERANTE, MATERIAL: ÁGUA GASOSA/XAROPE , SABOR: VARIADO ",0.0552228993518777
606524,"Café torrado moído torra clara","n_combinacoes_unidade","291893","SAL, TIPO: REFINADO , APLICAÇÃO: ALIMENTÍCIA , CARACTERÍSTICAS ADICIONAIS: TEOR MÍNIMO CLORETO DE SÓDIO 98,5% ",0.0519769570761353
606524,"Café torrado moído torra clara","n_combinacoes_unidade","446393","MANTEIGA, TIPO: PRIMEIRA QUALIDADE , COMPOSIÇÃO: COM SAL ",0.0270881092763276
606524,"Café torrado moído torra clara","n_combinacoes_unidade","241553","MOLHO PIMENTA, COMPOSIÇÃO: ÁGUA/PIMENTA VERMELHA MOÍDA/VINAGRE DE ÁLCOOL/SAL , APLICAÇÃO: ALIMENTOS , TIPO USO: CULINÁRIA EM GERAL ",0.0182478819249787
606524,"Café torrado moído torra clara","median_preco","446654","QUEIJO, ORIGEM: DE VACA , VARIEDADE: RICOTA , TIPO: FRESCO , APRESENTAÇÃO: PEÇA ",0.203727637240175
606524,"Café torrado moído torra clara","median_preco","447776","FRIOS, VARIEDADE: PRESUNTO DE PERU , TIPO PREPARAÇÃO: COZIDO , APRESENTAÇÃO: PEÇA INTEIRA , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.174350407639557
606524,"Café torrado moído torra clara","median_preco","448999","PEIXE EM CONSERVA, VARIEDADE: ATUM , APRESENTAÇÃO: RALADO , MEIO DE COBERTURA: COM ÓLEO COMESTÍVEL ",0.141081843223443
606524,"Café torrado moído torra clara","median_preco","447770","FRIOS, VARIEDADE: PRESUNTO DE PERNIL , TIPO PREPARAÇÃO: COZIDO , COMPOSIÇÃO: COM CAPA DE GORDURA , APRESENTAÇÃO: PEÇA INTEIRA , ESTADO DE CONSERVAÇÃO: RESFRIADO(A) ",0.133530979171016
606524,"Café torrado moído torra clara","median_preco","463534","CHOCOLATE, TIPO: BRANCO , APRESENTAÇÃO: MASSA , SABOR: TRADICIONAL , PRAZO VALIDADE MÍNIMO: 12 MESES ",0.0916882009322276
606524,"Café torrado moído torra clara","median_preco","463904","CONDIMENTO, TIPO: LOURO , APRESENTAÇÃO: FOLHA ",0.0688541834844136
606524,"Café torrado moído torra clara","median_preco","316835","BISCOITO, APRESENTAÇÃO: SORTIDO , CLASSIFICAÇÃO: DOCE , TIPO: AMANTEIGADO , APLICAÇÃO: ALIMENTAÇÃO HUMANA ",0.0655352865011663
606524,"Café torrado moído torra clara","median_preco","444323","CEREAL PREPARADO, ASPECTO FÍSICO: GRÂOS , COMPONENTES: AVEIA, BANANA, MAÇÃ E CANELA , CARACTERÍSTICAS ADICIONAIS: GRANOLA ",0.0573784702926708
606524,"Café torrado moído torra clara","median_preco","447479","CARNE BOVINA IN NATURA, TIPO CORTE: MIOLO OU CORAÇÃO DA ALCATRA , APRESENTAÇÃO: PEÇA INTEIRA , ESTADO DE CONSERVAÇÃO: CONGELADO(A) ",0.027837896422393
606524,"Café torrado moído torra clara","median_preco","463536","CHOCOLATE, TIPO: PRETO , APRESENTAÇÃO: MASSA , SABOR: AO LEITE , PRAZO VALIDADE MÍNIMO: 12 MESES ",0.0211080813878744
606524,"Café torrado moído torra clara","median_preco","447446","CARNE BOVINA IN NATURA, TIPO CORTE: PATINHO , APRESENTAÇÃO: MOIDA , ESTADO DE CONSERVAÇÃO: CONGELADO(A) ",0.0149070137050623
